member_id,arm,is_exclude,K,group_id,group_label,rep_hat,mu,w,is_priored,signed_dev,abs_dev,N_mix,N_post,N_tot,psi_hat,log_N_mix,N_mix_over_w,log_N_mix_over_w
50,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.899531082817489,0.5282,231.2,1,0.37133108281748894,0.37133108281748894,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
50,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.989999985914354,0.5,1.0,0,0.489999985914354,0.489999985914354,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
50,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.185987705607304,0.5,1.0,0,-0.314012294392696,0.314012294392696,0.0,10.0,10.0,0.0,0.0,0.0,0.0
50,exclude,1.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999998656601,0.5,1.0,0,0.48999999865660104,0.48999999865660104,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
50,exclude,1.0,0.2,29,JPTP / PS.WEST.3,0.199728397520329,0.5,1.0,0,-0.300271602479671,0.300271602479671,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
51,exclude,1.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.234983001764358,0.5,1.0,0,-0.265016998235642,0.265016998235642,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
51,exclude,1.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.695696131187844,0.5,1.0,0,0.195696131187844,0.195696131187844,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
51,exclude,1.0,0.2,7,RTTP / PS.2,0.665277803888784,0.4962,354.5,1,0.16907780388878402,0.16907780388878402,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
51,exclude,1.0,0.2,10,RTTP / PS.WEST.3,0.579415206223914,0.5121,739.2,1,0.06731520622391396,0.06731520622391396,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
51,exclude,1.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.519894305188612,0.5,1.0,0,0.019894305188612016,0.019894305188612016,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
51,exclude,1.0,0.2,14,PTTP/pooled / PS.2,0.499600739595384,0.4962,354.5,1,0.003400739595384006,0.003400739595384006,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
51,exclude,1.0,0.2,17,PTTP/pooled / PS.WEST.3,0.749778614138556,0.5121,739.2,1,0.23767861413855595,0.23767861413855595,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
51,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.855825504992952,0.5282,231.2,1,0.32762550499295195,0.32762550499295195,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
51,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.9899999946898,0.5,1.0,0,0.48999999468980004,0.48999999468980004,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
51,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.277145878261736,0.5,1.0,0,-0.22285412173826402,0.22285412173826402,0.0,10.0,10.0,0.0,0.0,0.0,0.0
51,exclude,1.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999998758916,0.5,1.0,0,0.489999998758916,0.489999998758916,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
51,exclude,1.0,0.2,29,JPTP / PS.WEST.3,0.192734961225453,0.5,1.0,0,-0.30726503877454703,0.30726503877454703,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
52,include,0.0,0.25,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.207791769917411,0.5,1.0,0,-0.292208230082589,0.292208230082589,132.0,282.0,414.0,0.3188405797101449,4.890349128221754,132.0,7.05528243550119
52,include,0.0,0.25,6,RTTP / PHID.2/PL.ALL.2,0.33042625490681,0.5,1.0,0,-0.16957374509319,0.16957374509319,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
52,include,0.0,0.25,7,RTTP / PS.2,0.522729885355886,0.4962,354.5,1,0.026529885355886074,0.026529885355886074,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
52,include,0.0,0.25,10,RTTP / PS.WEST.3,0.546884194868967,0.5121,739.2,1,0.034784194868967,0.034784194868967,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
52,include,0.0,0.25,13,PTTP/pooled / PHID.2/PL.ALL.2,0.443187013259208,0.5,1.0,0,-0.05681298674079199,0.05681298674079199,115.0,14.0,129.0,0.8914728682170543,4.7535901911063645,115.0,6.857980995127572
52,include,0.0,0.25,14,PTTP/pooled / PS.2,0.501809522935059,0.4962,354.5,1,0.005609522935059008,0.005609522935059008,4.0,2.0,6.0,0.6666666666666666,1.6094379124341003,0.011283497884344146,0.2740156625088909
52,include,0.0,0.25,17,PTTP/pooled / PS.WEST.3,0.694605884686094,0.5121,739.2,1,0.18250588468609397,0.18250588468609397,758.0,2709.0,3467.0,0.21863282376694548,6.63200177739563,1.0254329004329004,1.0037962251471702
52,include,0.0,0.25,18,PTTP/pooled / PS.EAST.3,0.759808625843955,0.5282,231.2,1,0.23160862584395503,0.23160862584395503,1010.0,2107.0,3117.0,0.32402951555983317,6.918695219020472,4.368512110726644,1.2700448639946422
52,include,0.0,0.25,19,JPTP / LL.WEST.1,0.424454543249278,0.5,1.0,0,-0.075545456750722,0.075545456750722,1.0,58.0,59.0,0.01694915254237288,0.6931471805599453,1.0,1.0
52,include,0.0,0.25,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.099621574085397,0.5,1.0,0,-0.400378425914603,0.400378425914603,0.0,10.0,10.0,0.0,0.0,0.0,0.0
52,include,0.0,0.25,23,JPTP / PS.JP.1/PL.JP.1,0.989999998336646,0.5,1.0,0,0.489999998336646,0.489999998336646,206.0,166.0,372.0,0.553763440860215,5.332718793265369,206.0,7.693486957499325
52,include,0.0,0.25,29,JPTP / PS.WEST.3,0.127598791313465,0.5,1.0,0,-0.37240120868653503,0.37240120868653503,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
53,exclude,1.0,0.15,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.276620658726023,0.5,1.0,0,-0.22337934127397702,0.22337934127397702,189.0,225.0,414.0,0.45652173913043476,5.247024072160486,189.0,7.569855608330948
53,exclude,1.0,0.15,6,RTTP / PHID.2/PL.ALL.2,0.841391410188633,0.5,1.0,0,0.34139141018863295,0.34139141018863295,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
53,exclude,1.0,0.15,7,RTTP / PS.2,0.658592327577837,0.4962,354.5,1,0.16239232757783706,0.16239232757783706,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
53,exclude,1.0,0.15,10,RTTP / PS.WEST.3,0.606358136735957,0.5121,739.2,1,0.09425813673595695,0.09425813673595695,212.0,86.0,298.0,0.7114093959731543,5.3612921657094255,0.28679653679653677,0.8114661332258533
53,exclude,1.0,0.15,13,PTTP/pooled / PHID.2/PL.ALL.2,0.640552147253067,0.5,1.0,0,0.14055214725306697,0.14055214725306697,120.0,9.0,129.0,0.9302325581395349,4.795790545596741,120.0,6.9188632372745955
53,exclude,1.0,0.15,14,PTTP/pooled / PS.2,0.502838338309623,0.4962,354.5,1,0.006638338309623015,0.006638338309623015,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
53,exclude,1.0,0.15,17,PTTP/pooled / PS.WEST.3,0.807290965405179,0.5121,739.2,1,0.295190965405179,0.295190965405179,1944.0,1523.0,3467.0,0.5607153158350159,7.573017256052546,2.6298701298701297,1.1462249845151762
53,exclude,1.0,0.15,18,PTTP/pooled / PS.EAST.3,0.901196846056351,0.5282,231.2,1,0.372996846056351,0.372996846056351,1693.0,1424.0,3117.0,0.5431504651908887,7.434847875211999,7.322664359861592,1.364793513744537
53,exclude,1.0,0.15,19,JPTP / LL.WEST.1,0.989999994734298,0.5,1.0,0,0.489999994734298,0.489999994734298,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
53,exclude,1.0,0.15,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.338360894492253,0.5,1.0,0,-0.16163910550774702,0.16163910550774702,0.0,10.0,10.0,0.0,0.0,0.0,0.0
53,exclude,1.0,0.15,23,JPTP / PS.JP.1/PL.JP.1,0.989999998517126,0.5,1.0,0,0.48999999851712595,0.48999999851712595,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
53,exclude,1.0,0.15,29,JPTP / PS.WEST.3,0.303028536824577,0.5,1.0,0,-0.19697146317542302,0.19697146317542302,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
54,exclude,1.0,0.15,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.293076921625714,0.5,1.0,0,-0.20692307837428597,0.20692307837428597,189.0,225.0,414.0,0.45652173913043476,5.247024072160486,189.0,7.569855608330948
54,exclude,1.0,0.15,6,RTTP / PHID.2/PL.ALL.2,0.812390321022848,0.5,1.0,0,0.312390321022848,0.312390321022848,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
54,exclude,1.0,0.15,7,RTTP / PS.2,0.66771990223802,0.4962,354.5,1,0.17151990223802005,0.17151990223802005,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
54,exclude,1.0,0.15,10,RTTP / PS.WEST.3,0.610837164632917,0.5121,739.2,1,0.09873716463291704,0.09873716463291704,212.0,86.0,298.0,0.7114093959731543,5.3612921657094255,0.28679653679653677,0.8114661332258533
54,exclude,1.0,0.15,13,PTTP/pooled / PHID.2/PL.ALL.2,0.665888044157364,0.5,1.0,0,0.16588804415736402,0.16588804415736402,120.0,9.0,129.0,0.9302325581395349,4.795790545596741,120.0,6.9188632372745955
54,exclude,1.0,0.15,14,PTTP/pooled / PS.2,0.5042315476313,0.4962,354.5,1,0.008031547631299985,0.008031547631299985,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
54,exclude,1.0,0.15,17,PTTP/pooled / PS.WEST.3,0.814376191099807,0.5121,739.2,1,0.30227619109980697,0.30227619109980697,1944.0,1523.0,3467.0,0.5607153158350159,7.573017256052546,2.6298701298701297,1.1462249845151762
54,exclude,1.0,0.15,18,PTTP/pooled / PS.EAST.3,0.909948000260407,0.5282,231.2,1,0.381748000260407,0.381748000260407,1693.0,1424.0,3117.0,0.5431504651908887,7.434847875211999,7.322664359861592,1.364793513744537
54,exclude,1.0,0.15,19,JPTP / LL.WEST.1,0.989999994270019,0.5,1.0,0,0.48999999427001895,0.48999999427001895,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
54,exclude,1.0,0.15,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.258858237869506,0.5,1.0,0,-0.241141762130494,0.241141762130494,0.0,10.0,10.0,0.0,0.0,0.0,0.0
54,exclude,1.0,0.15,23,JPTP / PS.JP.1/PL.JP.1,0.989999998337675,0.5,1.0,0,0.48999999833767505,0.48999999833767505,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
54,exclude,1.0,0.15,29,JPTP / PS.WEST.3,0.305629925088234,0.5,1.0,0,-0.194370074911766,0.194370074911766,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
55,exclude,1.0,0.15,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.279405702486353,0.5,1.0,0,-0.220594297513647,0.220594297513647,189.0,225.0,414.0,0.45652173913043476,5.247024072160486,189.0,7.569855608330948
55,exclude,1.0,0.15,6,RTTP / PHID.2/PL.ALL.2,0.879734806858509,0.5,1.0,0,0.379734806858509,0.379734806858509,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
55,exclude,1.0,0.15,7,RTTP / PS.2,0.66638713722364,0.4962,354.5,1,0.17018713722363998,0.17018713722363998,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
55,exclude,1.0,0.15,10,RTTP / PS.WEST.3,0.611473819675726,0.5121,739.2,1,0.099373819675726,0.099373819675726,212.0,86.0,298.0,0.7114093959731543,5.3612921657094255,0.28679653679653677,0.8114661332258533
55,exclude,1.0,0.15,13,PTTP/pooled / PHID.2/PL.ALL.2,0.656916668855776,0.5,1.0,0,0.15691666885577604,0.15691666885577604,120.0,9.0,129.0,0.9302325581395349,4.795790545596741,120.0,6.9188632372745955
55,exclude,1.0,0.15,14,PTTP/pooled / PS.2,0.501310325610954,0.4962,354.5,1,0.005110325610954036,0.005110325610954036,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
55,exclude,1.0,0.15,17,PTTP/pooled / PS.WEST.3,0.818252895628801,0.5121,739.2,1,0.306152895628801,0.306152895628801,1944.0,1523.0,3467.0,0.5607153158350159,7.573017256052546,2.6298701298701297,1.1462249845151762
55,exclude,1.0,0.15,18,PTTP/pooled / PS.EAST.3,0.925768172018284,0.5282,231.2,1,0.397568172018284,0.397568172018284,1693.0,1424.0,3117.0,0.5431504651908887,7.434847875211999,7.322664359861592,1.364793513744537
55,exclude,1.0,0.15,19,JPTP / LL.WEST.1,0.9899999946046,0.5,1.0,0,0.4899999946046,0.4899999946046,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
55,exclude,1.0,0.15,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.302985956964362,0.5,1.0,0,-0.19701404303563802,0.19701404303563802,0.0,10.0,10.0,0.0,0.0,0.0,0.0
55,exclude,1.0,0.15,23,JPTP / PS.JP.1/PL.JP.1,0.989999998512288,0.5,1.0,0,0.48999999851228804,0.48999999851228804,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
55,exclude,1.0,0.15,29,JPTP / PS.WEST.3,0.324600158355521,0.5,1.0,0,-0.17539984164447903,0.17539984164447903,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
56,exclude,1.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.355737919195671,0.5,1.0,0,-0.144262080804329,0.144262080804329,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
56,exclude,1.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.810545840598524,0.5,1.0,0,0.31054584059852397,0.31054584059852397,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
56,exclude,1.0,0.2,7,RTTP / PS.2,0.665521183083329,0.4962,354.5,1,0.169321183083329,0.169321183083329,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
56,exclude,1.0,0.2,10,RTTP / PS.WEST.3,0.596756314402105,0.5121,739.2,1,0.08465631440210497,0.08465631440210497,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
56,exclude,1.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.699929047983401,0.5,1.0,0,0.19992904798340105,0.19992904798340105,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
56,exclude,1.0,0.2,14,PTTP/pooled / PS.2,0.50472228630293,0.4962,354.5,1,0.00852228630293006,0.00852228630293006,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
56,exclude,1.0,0.2,17,PTTP/pooled / PS.WEST.3,0.817000204017533,0.5121,739.2,1,0.30490020401753304,0.30490020401753304,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
56,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.938585946280466,0.5282,231.2,1,0.410385946280466,0.410385946280466,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
56,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.943183201114259,0.5,1.0,0,0.443183201114259,0.443183201114259,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
56,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.232703308844696,0.5,1.0,0,-0.26729669115530397,0.26729669115530397,0.0,10.0,10.0,0.0,0.0,0.0,0.0
56,exclude,1.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999998709433,0.5,1.0,0,0.489999998709433,0.489999998709433,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
56,exclude,1.0,0.2,29,JPTP / PS.WEST.3,0.224008509845074,0.5,1.0,0,-0.27599149015492597,0.27599149015492597,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
57,exclude,1.0,0.2,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.376124229342251,0.5,1.0,0,-0.12387577065774902,0.12387577065774902,162.0,252.0,414.0,0.391304347826087,5.093750200806762,162.0,7.348728154231078
57,exclude,1.0,0.2,6,RTTP / PHID.2/PL.ALL.2,0.846793992306781,0.5,1.0,0,0.346793992306781,0.346793992306781,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
57,exclude,1.0,0.2,7,RTTP / PS.2,0.66559337205937,0.4962,354.5,1,0.16939337205937,0.16939337205937,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
57,exclude,1.0,0.2,10,RTTP / PS.WEST.3,0.602731584221191,0.5121,739.2,1,0.090631584221191,0.090631584221191,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
57,exclude,1.0,0.2,13,PTTP/pooled / PHID.2/PL.ALL.2,0.728397570365586,0.5,1.0,0,0.22839757036558594,0.22839757036558594,116.0,13.0,129.0,0.8992248062015504,4.762173934797756,116.0,6.870364719583405
57,exclude,1.0,0.2,14,PTTP/pooled / PS.2,0.505627797505192,0.4962,354.5,1,0.00942779750519207,0.00942779750519207,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
57,exclude,1.0,0.2,17,PTTP/pooled / PS.WEST.3,0.826773890250749,0.5121,739.2,1,0.314673890250749,0.314673890250749,1210.0,2257.0,3467.0,0.3490049033746755,7.099201743553092,1.6369047619047619,1.0745099520367174
57,exclude,1.0,0.2,18,PTTP/pooled / PS.EAST.3,0.948377623021039,0.5282,231.2,1,0.420177623021039,0.420177623021039,1264.0,1853.0,3117.0,0.4055181264035932,7.142827401161621,5.467128027681661,1.3111881602048459
57,exclude,1.0,0.2,19,JPTP / LL.WEST.1,0.989999963244595,0.5,1.0,0,0.48999996324459505,0.48999996324459505,5.0,54.0,59.0,0.0847457627118644,1.791759469228055,5.0,2.584962500721156
57,exclude,1.0,0.2,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.253189727367844,0.5,1.0,0,-0.246810272632156,0.246810272632156,0.0,10.0,10.0,0.0,0.0,0.0,0.0
57,exclude,1.0,0.2,23,JPTP / PS.JP.1/PL.JP.1,0.989999998753584,0.5,1.0,0,0.489999998753584,0.489999998753584,285.0,87.0,372.0,0.7661290322580645,5.655991810819852,285.0,8.159871336778389
57,exclude,1.0,0.2,29,JPTP / PS.WEST.3,0.236465549983518,0.5,1.0,0,-0.263534450016482,0.263534450016482,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
62,include,0.0,0.25,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.216906129233377,0.5,1.0,0,-0.283093870766623,0.283093870766623,132.0,282.0,414.0,0.3188405797101449,4.890349128221754,132.0,7.05528243550119
62,include,0.0,0.25,6,RTTP / PHID.2/PL.ALL.2,0.318247608186048,0.5,1.0,0,-0.18175239181395197,0.18175239181395197,45.0,2.0,47.0,0.9574468085106383,3.828641396489095,45.0,5.523561956057013
62,include,0.0,0.25,7,RTTP / PS.2,0.525862090341304,0.4962,354.5,1,0.02966209034130407,0.02966209034130407,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
62,include,0.0,0.25,10,RTTP / PS.WEST.3,0.553907527304322,0.5121,739.2,1,0.04180752730432202,0.04180752730432202,175.0,123.0,298.0,0.587248322147651,5.170483995038151,0.23674242424242423,0.7825860864653296
62,include,0.0,0.25,13,PTTP/pooled / PHID.2/PL.ALL.2,0.435525312123836,0.5,1.0,0,-0.064474687876164,0.064474687876164,115.0,14.0,129.0,0.8914728682170543,4.7535901911063645,115.0,6.857980995127572
62,include,0.0,0.25,14,PTTP/pooled / PS.2,0.50201212431755,0.4962,354.5,1,0.005812124317550071,0.005812124317550071,4.0,2.0,6.0,0.6666666666666666,1.6094379124341003,0.011283497884344146,0.2740156625088909
62,include,0.0,0.25,17,PTTP/pooled / PS.WEST.3,0.68454137387917,0.5121,739.2,1,0.17244137387917002,0.17244137387917002,758.0,2709.0,3467.0,0.21863282376694548,6.63200177739563,1.0254329004329004,1.0037962251471702
62,include,0.0,0.25,18,PTTP/pooled / PS.EAST.3,0.747810673452357,0.5282,231.2,1,0.21961067345235696,0.21961067345235696,1010.0,2107.0,3117.0,0.32402951555983317,6.918695219020472,4.368512110726644,1.2700448639946422
62,include,0.0,0.25,19,JPTP / LL.WEST.1,0.469383642633613,0.5,1.0,0,-0.030616357366387015,0.030616357366387015,1.0,58.0,59.0,0.01694915254237288,0.6931471805599453,1.0,1.0
62,include,0.0,0.25,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.110902717299924,0.5,1.0,0,-0.389097282700076,0.389097282700076,0.0,10.0,10.0,0.0,0.0,0.0,0.0
62,include,0.0,0.25,23,JPTP / PS.JP.1/PL.JP.1,0.989999998358117,0.5,1.0,0,0.48999999835811703,0.48999999835811703,206.0,166.0,372.0,0.553763440860215,5.332718793265369,206.0,7.693486957499325
62,include,0.0,0.25,29,JPTP / PS.WEST.3,0.124598891492542,0.5,1.0,0,-0.375401108507458,0.375401108507458,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
63,include,0.0,0.15,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.248770417475408,0.5,1.0,0,-0.251229582524592,0.251229582524592,189.0,225.0,414.0,0.45652173913043476,5.247024072160486,189.0,7.569855608330948
63,include,0.0,0.15,6,RTTP / PHID.2/PL.ALL.2,0.404362218993309,0.5,1.0,0,-0.09563778100669101,0.09563778100669101,46.0,1.0,47.0,0.9787234042553191,3.8501476017100584,46.0,5.554588851677638
63,include,0.0,0.15,7,RTTP / PS.2,0.515271800335677,0.4962,354.5,1,0.019071800335677014,0.019071800335677014,320.0,2.0,322.0,0.9937888198757764,5.771441123130016,0.9026798307475318,0.9826196156854129
63,include,0.0,0.15,10,RTTP / PS.WEST.3,0.586728402954267,0.5121,739.2,1,0.07462840295426698,0.07462840295426698,212.0,86.0,298.0,0.7114093959731543,5.3612921657094255,0.28679653679653677,0.8114661332258533
63,include,0.0,0.15,13,PTTP/pooled / PHID.2/PL.ALL.2,0.736820315100683,0.5,1.0,0,0.23682031510068302,0.23682031510068302,120.0,9.0,129.0,0.9302325581395349,4.795790545596741,120.0,6.9188632372745955
63,include,0.0,0.15,14,PTTP/pooled / PS.2,0.500171038201811,0.4962,354.5,1,0.003971038201810995,0.003971038201810995,5.0,1.0,6.0,0.8333333333333334,1.791759469228055,0.014104372355430184,0.3050569110022798
63,include,0.0,0.15,17,PTTP/pooled / PS.WEST.3,0.779087715583643,0.5121,739.2,1,0.266987715583643,0.266987715583643,1944.0,1523.0,3467.0,0.5607153158350159,7.573017256052546,2.6298701298701297,1.1462249845151762
63,include,0.0,0.15,18,PTTP/pooled / PS.EAST.3,0.827924810606885,0.5282,231.2,1,0.29972481060688505,0.29972481060688505,1693.0,1424.0,3117.0,0.5431504651908887,7.434847875211999,7.322664359861592,1.364793513744537
63,include,0.0,0.15,19,JPTP / LL.WEST.1,0.635738171359658,0.5,1.0,0,0.13573817135965804,0.13573817135965804,16.0,43.0,59.0,0.2711864406779661,2.833213344056216,16.0,4.08746284125034
63,include,0.0,0.15,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0.165059243878635,0.5,1.0,0,-0.334940756121365,0.334940756121365,0.0,10.0,10.0,0.0,0.0,0.0,0.0
63,include,0.0,0.15,23,JPTP / PS.JP.1/PL.JP.1,0.989999996450893,0.5,1.0,0,0.489999996450893,0.489999996450893,327.0,45.0,372.0,0.8790322580645161,5.793013608384144,327.0,8.357552004618084
63,include,0.0,0.15,29,JPTP / PS.WEST.3,0.135475305580768,0.5,1.0,0,-0.36452469441923196,0.36452469441923196,18.0,0.0,18.0,1.0,2.9444389791664403,18.0,4.247927513443585
