member_id,group_id,fitted,target,deviation,arm,K,tau,M0,h,creep,age_length_total,survey_index_total,catch_total,length_total
81,10,0.567578788874055,0.5121,0.055478788874054996,exclude,0.25,1.3,0.0594651533087019,0.73849166020729,0.01,3604.67472469554,-1058.982101592,0.0,80821.054650066
81,14,0.501655616459444,0.4962,0.005455616459444035,exclude,0.25,1.3,0.0594651533087019,0.73849166020729,0.01,3604.67472469554,-1058.982101592,0.0,80821.054650066
81,17,0.716155128693267,0.5121,0.20405512869326703,exclude,0.25,1.3,0.0594651533087019,0.73849166020729,0.01,3604.67472469554,-1058.982101592,0.0,80821.054650066
81,18,0.801486493737247,0.5282,0.273286493737247,exclude,0.25,1.3,0.0594651533087019,0.73849166020729,0.01,3604.67472469554,-1058.982101592,0.0,80821.054650066
82,7,0.657854798544353,0.4962,0.16165479854435305,exclude,0.25,1.4,0.104052374360553,0.966535374448689,0.01,3584.50571021846,-1036.3278995867,0.0,80453.1819396946
82,10,0.592300652874682,0.5121,0.08020065287468203,exclude,0.25,1.4,0.104052374360553,0.966535374448689,0.01,3584.50571021846,-1036.3278995867,0.0,80453.1819396946
82,14,0.506180038116866,0.4962,0.009980038116865986,exclude,0.25,1.4,0.104052374360553,0.966535374448689,0.01,3584.50571021846,-1036.3278995867,0.0,80453.1819396946
82,17,0.804558993060846,0.5121,0.292458993060846,exclude,0.25,1.4,0.104052374360553,0.966535374448689,0.01,3584.50571021846,-1036.3278995867,0.0,80453.1819396946
82,18,0.920162510262381,0.5282,0.39196251026238105,exclude,0.25,1.4,0.104052374360553,0.966535374448689,0.01,3584.50571021846,-1036.3278995867,0.0,80453.1819396946
84,7,0.674323442559521,0.4962,0.17812344255952106,exclude,0.3,1.2,0.0819613371903662,0.92264985972879,0.015,3599.4460791945,-1042.6486784984,0.0,84099.0851494344
84,10,0.548846377551133,0.5121,0.03674637755113297,exclude,0.3,1.2,0.0819613371903662,0.92264985972879,0.015,3599.4460791945,-1042.6486784984,0.0,84099.0851494344
84,14,0.5043442836839,0.4962,0.008144283683900078,exclude,0.3,1.2,0.0819613371903662,0.92264985972879,0.015,3599.4460791945,-1042.6486784984,0.0,84099.0851494344
84,17,0.727334205499593,0.5121,0.21523420549959305,exclude,0.3,1.2,0.0819613371903662,0.92264985972879,0.015,3599.4460791945,-1042.6486784984,0.0,84099.0851494344
84,18,0.794957622153273,0.5282,0.26675762215327303,exclude,0.3,1.2,0.0819613371903662,0.92264985972879,0.015,3599.4460791945,-1042.6486784984,0.0,84099.0851494344
85,7,0.665574335829916,0.4962,0.169374335829916,exclude,0.3,1.3,0.112000040308056,0.877862199777685,0.025,3542.76385056479,-1033.832092479,0.0,79838.7599505685
85,10,0.578043152818874,0.5121,0.06594315281887397,exclude,0.3,1.3,0.112000040308056,0.877862199777685,0.025,3542.76385056479,-1033.832092479,0.0,79838.7599505685
85,14,0.509835074198365,0.4962,0.013635074198365071,exclude,0.3,1.3,0.112000040308056,0.877862199777685,0.025,3542.76385056479,-1033.832092479,0.0,79838.7599505685
85,17,0.812326748223503,0.5121,0.30022674822350304,exclude,0.3,1.3,0.112000040308056,0.877862199777685,0.025,3542.76385056479,-1033.832092479,0.0,79838.7599505685
85,18,0.93999603229404,0.5282,0.41179603229404005,exclude,0.3,1.3,0.112000040308056,0.877862199777685,0.025,3542.76385056479,-1033.832092479,0.0,79838.7599505685
86,7,0.545527739805698,0.4962,0.049327739805698045,include,0.1,1.3,0.132751390482353,0.776541521221879,0.025,3562.4418223304,-1063.754187405,0.0,79506.9825150986
86,10,0.630796868460642,0.5121,0.11869686846064198,include,0.1,1.3,0.132751390482353,0.776541521221879,0.025,3562.4418223304,-1063.754187405,0.0,79506.9825150986
86,14,0.508664109060586,0.4962,0.012464109060586037,include,0.1,1.3,0.132751390482353,0.776541521221879,0.025,3562.4418223304,-1063.754187405,0.0,79506.9825150986
86,17,0.939007122631401,0.5121,0.42690712263140096,include,0.1,1.3,0.132751390482353,0.776541521221879,0.025,3562.4418223304,-1063.754187405,0.0,79506.9825150986
86,18,0.989999996756227,0.5282,0.46179999675622696,include,0.1,1.3,0.132751390482353,0.776541521221879,0.025,3562.4418223304,-1063.754187405,0.0,79506.9825150986
87,7,0.674753686629043,0.4962,0.17855368662904303,exclude,0.05,1.2,0.083421424528535,0.897829395889862,0.015,3569.83752731411,-1069.952798149,0.0,95984.7710140851
87,10,0.619573456530893,0.5121,0.10747345653089302,exclude,0.05,1.2,0.083421424528535,0.897829395889862,0.015,3569.83752731411,-1069.952798149,0.0,95984.7710140851
87,14,0.498910989104023,0.4962,0.0027109891040230094,exclude,0.05,1.2,0.083421424528535,0.897829395889862,0.015,3569.83752731411,-1069.952798149,0.0,95984.7710140851
87,17,0.869853180692202,0.5121,0.35775318069220197,exclude,0.05,1.2,0.083421424528535,0.897829395889862,0.015,3569.83752731411,-1069.952798149,0.0,95984.7710140851
87,18,0.949775897739664,0.5282,0.421575897739664,exclude,0.05,1.2,0.083421424528535,0.897829395889862,0.015,3569.83752731411,-1069.952798149,0.0,95984.7710140851
88,7,0.673845153505299,0.4962,0.17764515350529908,exclude,0.2,1.2,0.07835064832601,0.837789115487901,0.005,3585.76408564338,-1079.68198773,0.0,79846.5392729102
88,10,0.587225561830779,0.5121,0.07512556183077901,exclude,0.2,1.2,0.07835064832601,0.837789115487901,0.005,3585.76408564338,-1079.68198773,0.0,79846.5392729102
88,14,0.500117403012337,0.4962,0.003917403012337006,exclude,0.2,1.2,0.07835064832601,0.837789115487901,0.005,3585.76408564338,-1079.68198773,0.0,79846.5392729102
88,17,0.774836910272042,0.5121,0.26273691027204205,exclude,0.2,1.2,0.07835064832601,0.837789115487901,0.005,3585.76408564338,-1079.68198773,0.0,79846.5392729102
88,18,0.895760490968221,0.5282,0.36756049096822097,exclude,0.2,1.2,0.07835064832601,0.837789115487901,0.005,3585.76408564338,-1079.68198773,0.0,79846.5392729102
89,7,0.532298571564864,0.4962,0.03609857156486407,include,0.3,1.3,0.0908042689184139,0.911509558640356,0.025,3547.13187629859,-1044.0324262485,0.0,84073.7606466482
89,10,0.570877338387035,0.5121,0.05877733838703503,include,0.3,1.3,0.0908042689184139,0.911509558640356,0.025,3547.13187629859,-1044.0324262485,0.0,84073.7606466482
89,14,0.50546065558939,0.4962,0.009260655589390043,include,0.3,1.3,0.0908042689184139,0.911509558640356,0.025,3547.13187629859,-1044.0324262485,0.0,84073.7606466482
89,17,0.745257355794324,0.5121,0.23315735579432395,include,0.3,1.3,0.0908042689184139,0.911509558640356,0.025,3547.13187629859,-1044.0324262485,0.0,84073.7606466482
89,18,0.808391030864784,0.5282,0.28019103086478403,include,0.3,1.3,0.0908042689184139,0.911509558640356,0.025,3547.13187629859,-1044.0324262485,0.0,84073.7606466482
90,7,0.676508186355729,0.4962,0.18030818635572898,exclude,0.15,1.2,0.0611667686075504,0.971919445177731,0.025,3636.20537660194,-1047.574824105,0.0,85074.1780058845
90,10,0.612275172474367,0.5121,0.10017517247436702,exclude,0.15,1.2,0.0611667686075504,0.971919445177731,0.025,3636.20537660194,-1047.574824105,0.0,85074.1780058845
90,14,0.502609249965341,0.4962,0.00640924996534098,exclude,0.15,1.2,0.0611667686075504,0.971919445177731,0.025,3636.20537660194,-1047.574824105,0.0,85074.1780058845
90,17,0.814817116654748,0.5121,0.302717116654748,exclude,0.15,1.2,0.0611667686075504,0.971919445177731,0.025,3636.20537660194,-1047.574824105,0.0,85074.1780058845
90,18,0.910354501004328,0.5282,0.382154501004328,exclude,0.15,1.2,0.0611667686075504,0.971919445177731,0.025,3636.20537660194,-1047.574824105,0.0,85074.1780058845
91,7,0.67591879199105,0.4962,0.17971879199105,exclude,0.15,1.2,0.0976896872914599,0.931251594371582,0.005,3630.65014532445,-1078.9514281442,0.0,79689.5905175806
91,10,0.617376519965215,0.5121,0.10527651996521503,exclude,0.15,1.2,0.0976896872914599,0.931251594371582,0.005,3630.65014532445,-1078.9514281442,0.0,79689.5905175806
91,14,0.505539032976752,0.4962,0.009339032976751982,exclude,0.15,1.2,0.0976896872914599,0.931251594371582,0.005,3630.65014532445,-1078.9514281442,0.0,79689.5905175806
91,17,0.838951425258683,0.5121,0.32685142525868305,exclude,0.15,1.2,0.0976896872914599,0.931251594371582,0.005,3630.65014532445,-1078.9514281442,0.0,79689.5905175806
91,18,0.945127879037456,0.5282,0.416927879037456,exclude,0.15,1.2,0.0976896872914599,0.931251594371582,0.005,3630.65014532445,-1078.9514281442,0.0,79689.5905175806
92,7,0.524585714971666,0.4962,0.028385714971665976,include,0.05,1.3,0.102829454874771,0.919387221669363,0.015,3492.29330337131,-1065.7529443746,0.0,84078.5078058932
92,10,0.609932218866204,0.5121,0.09783221886620397,include,0.05,1.3,0.102829454874771,0.919387221669363,0.015,3492.29330337131,-1065.7529443746,0.0,84078.5078058932
92,14,0.502454147960728,0.4962,0.006254147960727985,include,0.05,1.3,0.102829454874771,0.919387221669363,0.015,3492.29330337131,-1065.7529443746,0.0,84078.5078058932
92,17,0.871353311614568,0.5121,0.35925331161456797,include,0.05,1.3,0.102829454874771,0.919387221669363,0.015,3492.29330337131,-1065.7529443746,0.0,84078.5078058932
92,18,0.899159221750832,0.5282,0.37095922175083196,include,0.05,1.3,0.102829454874771,0.919387221669363,0.015,3492.29330337131,-1065.7529443746,0.0,84078.5078058932
93,7,0.664655997484863,0.4962,0.16845599748486306,exclude,0.25,1.3,0.063982569948508,0.87304061579763,0.025,3581.65424189306,-1073.8235367,0.0,80810.2428963365
93,10,0.571130752051122,0.5121,0.05903075205112196,exclude,0.25,1.3,0.063982569948508,0.87304061579763,0.025,3581.65424189306,-1073.8235367,0.0,80810.2428963365
93,14,0.50232442566809,0.4962,0.006124425668090017,exclude,0.25,1.3,0.063982569948508,0.87304061579763,0.025,3581.65424189306,-1073.8235367,0.0,80810.2428963365
93,17,0.717771228424429,0.5121,0.20567122842442898,exclude,0.25,1.3,0.063982569948508,0.87304061579763,0.025,3581.65424189306,-1073.8235367,0.0,80810.2428963365
93,18,0.810898889967096,0.5282,0.282698889967096,exclude,0.25,1.3,0.063982569948508,0.87304061579763,0.025,3581.65424189306,-1073.8235367,0.0,80810.2428963365
94,7,0.497531783101773,0.4962,0.0013317831017730097,include,0.15,1.4,0.0572276723066398,0.864689513975004,0.005,3621.18520254457,-1039.9533496145,0.0,80815.4246318197
94,10,0.564711433877479,0.5121,0.05261143387747902,include,0.15,1.4,0.0572276723066398,0.864689513975004,0.005,3621.18520254457,-1039.9533496145,0.0,80815.4246318197
94,14,0.497392461656499,0.4962,0.0011924616564989998,include,0.15,1.4,0.0572276723066398,0.864689513975004,0.005,3621.18520254457,-1039.9533496145,0.0,80815.4246318197
94,17,0.719763142235736,0.5121,0.207663142235736,include,0.15,1.4,0.0572276723066398,0.864689513975004,0.005,3621.18520254457,-1039.9533496145,0.0,80815.4246318197
94,18,0.731716071522719,0.5282,0.203516071522719,include,0.15,1.4,0.0572276723066398,0.864689513975004,0.005,3621.18520254457,-1039.9533496145,0.0,80815.4246318197
95,7,0.503164752718531,0.4962,0.006964752718531031,include,0.05,1.2,0.0652481899820389,0.896320385354245,0.02,3614.73792221791,-1022.8309756279,0.0,80730.638286213
95,10,0.581680072396725,0.5121,0.06958007239672503,include,0.05,1.2,0.0652481899820389,0.896320385354245,0.02,3614.73792221791,-1022.8309756279,0.0,80730.638286213
95,14,0.496456219671577,0.4962,0.0002562196715770182,include,0.05,1.2,0.0652481899820389,0.896320385354245,0.02,3614.73792221791,-1022.8309756279,0.0,80730.638286213
95,17,0.784218981129517,0.5121,0.27211898112951705,include,0.05,1.2,0.0652481899820389,0.896320385354245,0.02,3614.73792221791,-1022.8309756279,0.0,80730.638286213
95,18,0.776312082426939,0.5282,0.24811208242693905,include,0.05,1.2,0.0652481899820389,0.896320385354245,0.02,3614.73792221791,-1022.8309756279,0.0,80730.638286213
98,7,0.657891775243789,0.4962,0.16169177524378897,exclude,0.3,1.4,0.0680363469504489,0.861210831534553,0.02,3638.77044534483,-1050.9350505805,0.0,79861.8985499754
98,10,0.522539239556301,0.5121,0.010439239556300994,exclude,0.3,1.4,0.0680363469504489,0.861210831534553,0.02,3638.77044534483,-1050.9350505805,0.0,79861.8985499754
98,14,0.504033695815086,0.4962,0.007833695815085973,exclude,0.3,1.4,0.0680363469504489,0.861210831534553,0.02,3638.77044534483,-1050.9350505805,0.0,79861.8985499754
98,17,0.664638392356896,0.5121,0.15253839235689604,exclude,0.3,1.4,0.0680363469504489,0.861210831534553,0.02,3638.77044534483,-1050.9350505805,0.0,79861.8985499754
98,18,0.709381838608868,0.5282,0.18118183860886805,exclude,0.3,1.4,0.0680363469504489,0.861210831534553,0.02,3638.77044534483,-1050.9350505805,0.0,79861.8985499754
99,7,0.666907622787218,0.4962,0.17070762278721807,exclude,0.2,1.3,0.0734463406081054,0.833276325452964,0.01,3692.54383294045,-1084.388691662,0.0,79822.3070708933
99,10,0.581959118814276,0.5121,0.06985911881427598,exclude,0.2,1.3,0.0734463406081054,0.833276325452964,0.01,3692.54383294045,-1084.388691662,0.0,79822.3070708933
99,14,0.501475367725301,0.4962,0.005275367725301017,exclude,0.2,1.3,0.0734463406081054,0.833276325452964,0.01,3692.54383294045,-1084.388691662,0.0,79822.3070708933
99,17,0.761724117023922,0.5121,0.24962411702392195,exclude,0.2,1.3,0.0734463406081054,0.833276325452964,0.01,3692.54383294045,-1084.388691662,0.0,79822.3070708933
99,18,0.875346586984477,0.5282,0.347146586984477,exclude,0.2,1.3,0.0734463406081054,0.833276325452964,0.01,3692.54383294045,-1084.388691662,0.0,79822.3070708933
