member_id,arm,group_id,group_label,is_priored,penalty_wt,target_prop,rep_hat,gap_prop,v_est,gap_v,gap_v_frac,contact_prop,contact_v
33,include,7,RTTP / PS.2,1,354.5,0.4962,0.525872713479689,0.464127286520311,608.2476533794099,391.75319128516855,0.39175286038540386,0,0
33,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.586168699051729,0.403831300948271,644.4318869258216,355.5689577387569,0.3555686574025068,0,0
33,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.757295663373592,0.232704336626408,747.397698493334,252.60314617124448,0.2526029328064947,0,0
33,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501145797987731,0.48885420201226903,593.1003226720369,406.9005219925416,0.406900178298374,0,0
33,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.800780526289988,0.18921947371001202,775.5618009184332,224.43904374614533,0.22443885417059517,0,0
33,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.887442367122376,0.10255763287762398,839.2532548387767,160.7475898258018,0.1607474540481213,0,0
33,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.817936146752551,0.172063853247449,787.1826445562992,212.81820010827926,0.2128180203484358,0,0
33,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.186071621194391,0.803928378805609,344.6577035170722,655.3431411475062,0.6553425876028357,0,0
33,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998408834,1.5911659767553488e-09,999.9814090474705,0.01943561710800168,1.9435600691438213e-05,1,1
33,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.133592238984128,0.856407761015872,275.41576317160076,724.5850814929777,0.7245844694621422,0,0
34,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.231417963796928,0.758582036203072,392.77170755595034,607.2291371086282,0.6072286242041183,0,0
34,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.337289118283907,0.6527108817160929,482.8388774472554,517.1619672173231,0.517161530389297,0,0
34,include,7,RTTP / PS.2,1,354.5,0.4962,0.528315988024814,0.46168401197518594,609.7323565686572,390.26848809592127,0.3902681584502317,0,0
34,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.550396219119612,0.439603780880388,623.0678622172134,376.93298244736513,0.3769326640656953,0,0
34,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.448746185779858,0.541253814220142,560.0637417334015,439.93710293117704,0.4399367313322033,0,0
34,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.503454895657378,0.486545104342622,594.5249971372529,405.47584752732564,0.40547550503652907,0,0
34,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.691767360178041,0.298232639821959,707.173952008109,292.82689265646945,0.2928266453161745,0,0
34,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.704742279125216,0.28525772087478396,714.9980429180702,285.00280174650834,0.28500256101494026,0,0
34,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.489063539403542,0.5009364605964579,585.6076128215851,414.3932318429934,0.4143928818200045,0,0
34,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.116779750725772,0.873220249274228,248.32651899480098,751.6743256697775,0.7516736907576363,0,0
34,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.98999999855161,1.448389963520924e-09,999.9823015177001,0.018543146878414518,1.8543131215688406e-05,1,1
34,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.1376160180802,0.8523839819198,281.46270103526217,718.5381436293163,0.7185375367061108,0,0
35,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.223861984911152,0.7661380150888479,385.29012212368434,614.7107225408942,0.6147102033169594,0,0
35,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.348217768065637,0.641782231934363,490.9972141321874,509.00363053239107,0.5090032005954171,0,0
35,include,7,RTTP / PS.2,1,354.5,0.4962,0.525777112531983,0.464222887468017,608.1895193273381,391.8113253372404,0.39181099438837197,0,0
35,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.560294167058618,0.429705832941382,629.0042357275363,370.9966089370422,0.37099629556961256,0,0
35,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.453236337625813,0.5367636623741869,562.9552318089559,437.0456128556226,0.43704524369898606,0,0
35,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.497104092618187,0.492895907381813,590.601158437762,409.39968622681647,0.4093993404216952,0,0
35,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.742311329189562,0.247688670810438,738.0165996378487,261.9842450267298,0.2619840237381048,0,0
35,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.804076120386199,0.18592387961380097,777.7677772269515,222.23306743762703,0.22223287972538536,0,0
35,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.519639266633116,0.470360733366884,604.450603118184,395.55024154639455,0.3955499074393987,0,0
35,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.132197777793874,0.857802222206126,273.28394953314245,726.7168951314361,0.7267162812999347,0,0
35,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999997429044,2.5709560036446533e-09,999.9761394924622,0.0247051721163416,2.4705151248775435e-05,1,1
35,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.130298848608189,0.859701151391811,270.3498152777635,729.651029386815,0.7296504130769564,0,0
36,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.244322596501229,0.745677403498771,405.13829448797406,594.8625501766044,0.5948620477177036,0,0
36,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.676186095297451,0.313813904702549,697.8389462822707,302.16189838230775,0.3021616431570708,0,0
36,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.675289460111716,0.314710539888284,697.3034463894545,302.697398275124,0.30269714259756964,0,0
36,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.582385327138327,0.40761467286167297,642.1827361332507,357.81810853132777,0.35781780629530124,0,0
36,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.548241164182003,0.441758835817997,621.7722398461613,378.22860481841724,0.378228285342382,0,0
36,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.499501463633711,0.490498536366289,592.0844130481923,407.91643161638615,0.4079160870641164,0,0
36,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.766941284722257,0.223058715277743,753.5131876953427,246.4876569692358,0.24648744877001877,0,0
36,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.882952674970841,0.10704732502915904,835.5475168313253,164.45332783325318,0.16445318892546967,0,0
36,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999984700436,1.5299563949078276e-08,999.9405775887666,0.06026707581190749,6.02670249064863e-05,1,1
36,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.165391715604429,0.824608284395571,319.57208279882775,680.4287618657507,0.6804281871321629,0,0
36,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.98999999859249,1.4075099974419913e-09,999.9825650787186,0.018279585859886538,1.8279570419780894e-05,1,1
36,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.189907063406769,0.800092936593231,349.0615538126685,650.9392908519101,0.6509387410270128,0,0
38,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.211654623667308,0.778345376332692,372.78807983506283,627.2127648295157,0.6272122350455576,0,0
38,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.564015701894968,0.425984298105032,631.2306438790274,368.7702007855511,0.368769889298688,0,0
38,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.656011049292047,0.333988950707953,685.8243748943216,314.17646977025686,0.3141762043967456,0,0
38,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.56282263157936,0.42717736842064,630.5172021823561,369.4836424822224,0.3694833303927409,0,0
38,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.453419641788386,0.536580358211614,563.0730017371135,436.927842927465,0.43692747387030445,0,0
38,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501702999663066,0.488297000336934,593.4443130390385,406.55653162553995,0.40655618822192857,0,0
38,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.70661273942495,0.28338726057505004,716.130417078456,283.87042758612245,0.2838701878110299,0,0
38,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.814208223572437,0.17579177642756294,784.6273852363742,215.37345942820434,0.21537327751002566,0,0
38,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.473269423301326,0.5167305766986741,575.7076595317383,424.2931851328402,0.42429282674771857,0,0
38,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.120184262545992,0.869815737454008,254.07249914385469,745.9283455207238,0.7459277154620044,0,0
38,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998556979,1.4430210359961393e-09,999.9823359191487,0.018508745429812734,1.8508729796144282e-05,1,1
38,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.15284973289911,0.83715026710089,303.08188848317536,696.9189561814031,0.6969183675191439,0,0
39,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.226910139050672,0.763089860949328,388.33078821818174,611.6700564463968,0.6116695397908027,0,0
39,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.641567749129962,0.34843225087003804,677.2563455522996,322.74449911227885,0.3227442265016628,0,0
39,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.674443679923219,0.315556320076781,696.7984688318303,303.2023758327482,0.30320211972865757,0,0
39,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.576959899492715,0.413040100507285,638.953891059421,361.04695360515746,0.36104664864184216,0,0
39,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.510045090725086,0.479954909274914,598.5789520113316,401.4218926532469,0.4014215535866796,0,0
39,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501646476216982,0.488353523783018,593.409424108901,406.5914205556775,0.4065910771225967,0,0
39,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.735477535472537,0.25452246452746297,733.7808801757984,266.2199644887801,0.2662197396223959,0,0
39,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.836786989035247,0.15321301096475304,800.3973668843728,199.6034777802057,0.1996033091823607,0,0
39,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.924674086873258,0.06532591312674196,873.1271042066826,126.8737404578959,0.12687363329223192,0,0
39,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.167538055179993,0.822461944820007,322.29028415537823,677.7105605092003,0.6777099880715789,0,0
39,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998919624,1.0803760108757388e-09,999.984829623345,0.01601504123345876,1.6015027706132132e-05,1,1
39,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.174396278433811,0.815603721566189,330.7897713452675,669.211073319311,0.6692105080608993,0,0
40,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.218018888792155,0.771981111207845,379.3726294988974,620.628215165681,0.620627690943454,0,0
40,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.320960121041361,0.6690398789586389,470.33578331568907,529.6650613488894,0.5296646139599515,0,0
40,include,7,RTTP / PS.2,1,354.5,0.4962,0.502331184182354,0.487668815817646,593.8319670082878,406.16887765629065,0.4061685345801166,0,0
40,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.573389538757435,0.41661046124256496,636.8265597257755,363.174284938803,0.3631739781786078,0,0
40,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.563048092965538,0.42695190703446195,630.6520476432681,369.34879702131036,0.3693484850457279,0,0
40,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.498026932543493,0.491973067456507,591.1724176867131,408.82842697786543,0.4088280816552662,0,0
40,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.737616498425726,0.252383501574274,735.1039969516569,264.8968477129216,0.2648966239641264,0,0
40,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.752724564736266,0.23727543526373396,744.5213639607393,255.47948070383916,0.2554792649095535,0,0
40,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999983968073,1.603192700816436e-08,999.9391520122539,0.0616926523246093,6.169260021505514e-05,1,1
40,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.250225325957908,0.7397746740420921,410.63502795867834,589.3658167059002,0.5893653188898915,0,0
40,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999997400015,2.5999850050695272e-09,999.9760004082234,0.02484425635509524,2.4844235370049644e-05,1,1
40,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.132948093039205,0.857051906960795,274.43338210009625,725.5674625644822,0.7255668497038649,0,0
41,exclude,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.310390020138508,0.679609979861492,462.0235870210115,537.977257643567,0.5379768032336173,0,0
41,exclude,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.924637917124988,0.065362082875012,873.0906374617517,126.91020720282677,0.12691010000636063,0,0
41,exclude,7,RTTP / PS.2,1,354.5,0.4962,0.6594143847241,0.3305856152759,687.8466545873108,312.1541900772677,0.312153926411903,0,0
41,exclude,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.611307901815881,0.378692098184119,659.3397257630803,340.6611189014982,0.34066083115736084,0,0
41,exclude,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.72805529221929,0.26194470778071,729.2073471329768,270.7934975316017,0.27079326880211946,0,0
41,exclude,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.502233891718079,0.487766108281921,593.7719385437698,406.2289061208087,0.40622856299393073,0,0
41,exclude,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.841411586277227,0.14858841372277298,803.7226861208202,196.2781585437583,0.1962779927546903,0,0
41,exclude,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.936162905367597,0.05383709463240294,885.2085983560964,114.79224630848205,0.11479214934761961,0,0
41,exclude,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999996961822,3.0381780424804106e-09,999.9739883003477,0.02685636423075266,2.685634154615225e-05,1,1
41,exclude,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.443556155417086,0.5464438445829141,556.7052707224187,443.29557394215976,0.44329519950640695,0,0
41,exclude,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.98999999855296,1.4470400433452824e-09,999.9823101679126,0.01853449666589313,1.853448101047354e-05,1,1
41,exclude,29,JPTP / PS.WEST.3,0,1.0,0.5,0.420638158161306,0.569361841838694,541.6491882846509,458.3516563799276,0.458351269226846,0,0
42,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.225553593918677,0.764446406081323,386.9814047384174,613.0194399261611,0.6130189221307917,0,0
42,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.359969585437317,0.6300304145626829,499.5985612457446,500.4022834188339,0.5004018607471071,0,0
42,include,7,RTTP / PS.2,1,354.5,0.4962,0.502159894298322,0.487840105701678,593.7262802104028,406.2745644541757,0.4062742212887318,0,0
42,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.577014093112447,0.412985906887553,638.9861654315984,361.01467923298014,0.36101437429692584,0,0
42,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.978877338179986,0.01112266182001398,948.4555343532163,51.545310311362186,0.05154526677290115,0,0
42,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.504948390855818,0.485051609144182,595.445270089497,404.55557457508155,0.40455523286160633,0,0
42,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.732032089214982,0.257967910785018,731.6544797350316,268.3463649295469,0.2683461382670691,0,0
42,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.73183738585127,0.25816261414873,731.5344916321005,268.46635303247797,0.2684661262686506,0,0
42,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.98999999780871,2.191290038311422e-09,999.9780364866174,0.022808177961110232,2.2808158695866482e-05,1,1
42,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.254742261565118,0.735257738434882,414.77790530713935,585.2229393574391,0.5852224450407693,0,0
42,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999995501667,4.4983330393932874e-09,999.9681658428383,0.03267882174020542,3.267879413758555e-05,1,1
42,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.133909938760959,0.856090061239041,275.8987977988961,724.1020468656824,0.7241014352428488,0,0
43,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.218054409161099,0.771945590838901,379.4089643788019,620.5918802857766,0.6205913560942404,0,0
43,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.333860366241058,0.656139633758942,480.24566514687854,519.7551795177,0.5197547404992812,0,0
43,include,7,RTTP / PS.2,1,354.5,0.4962,0.515598240032302,0.47440175996769796,601.9816843164497,398.0191603481288,0.3980188241557265,0,0
43,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.556444429332854,0.433555570667146,626.6980036959039,373.30284096867456,0.37330252565325406,0,0
43,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.43046942902904,0.5595305709709599,548.1549535187415,451.84589114583696,0.45184550948794017,0,0
43,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.49661197030482,0.49338802969518,590.2963696901484,409.7044749744301,0.40970412891186475,0,0
43,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.706836413858238,0.28316358614176196,716.2659102403908,283.7349344241877,0.28373469476354135,0,0
43,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.747083407833753,0.24291659216624695,740.989633201163,259.0112114634155,0.2590109926860046,0,0
43,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.911293123580954,0.07870687641904595,860.1863287680846,139.81451589649384,0.13981439780022445,0,0
43,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.14405445534385,0.84594554465615,290.83373271620394,709.1671119483746,0.7091665129405408,0,0
43,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998251452,1.7485479730794395e-09,999.9804705221725,0.020374142406012652,2.037412519671078e-05,1,1
43,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.122435955904324,0.867564044095676,257.7956854836581,742.2051591809204,0.742204532267042,0,0
44,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.260094922742341,0.729905077257659,419.619230349761,580.3816143148175,0.5803811240874399,0,0
44,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.406919465363303,0.583080534636697,532.4423195369793,467.5585251275992,0.46755813019780823,0,0
44,include,7,RTTP / PS.2,1,354.5,0.4962,0.522366637809139,0.46763336219086105,606.1136141147335,393.88723054984496,0.3938868978475344,0,0
44,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.590615699163072,0.399384300836928,647.0732589498278,352.92758571475065,0.35292728760957204,0,0
44,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.798471729942137,0.191528270057863,774.0233016042879,225.9775430602906,0.22597735218522566,0,0
44,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.501270579164956,0.488729420835044,593.1773682383151,406.82347642626337,0.40682313279717336,0,0
44,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.79949882069719,0.19050117930280996,774.7070237989753,225.29382086560315,0.22529363056805365,0,0
44,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.832551585081485,0.15744841491851502,797.3824177116434,202.61842695293512,0.20261825580847148,0,0
44,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.741021943714496,0.24897805628550396,737.2154975967451,262.7853470678334,0.2627851251025465,0,0
44,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.234462285069548,0.755537714930452,395.7343505222882,604.2664941422903,0.6042659837402179,0,0
44,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.608715736467232,0.381284263532768,657.8046333858588,342.1962112787197,0.3421959222379453,0,0
44,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.145742462731154,0.844257537268846,293.23209071447917,706.7687539500994,0.7067681569680719,0,0
45,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.213214957890608,0.776785042109392,374.4163174041514,625.5845272604271,0.6255839988517824,0,0
45,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.325562575761747,0.6644374242382529,473.8999101572354,526.100934507343,0.5261004901288943,0,0
45,include,7,RTTP / PS.2,1,354.5,0.4962,0.517823258429,0.472176741571,603.3418250799348,396.6590195846437,0.39665868454110315,0,0
45,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.580324985182337,0.409675014817663,640.9570723632157,359.04377230136276,0.35904346903006235,0,0
45,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.667337019094006,0.322662980905994,692.5608024763045,307.440042188274,0.3074397825047797,0,0
45,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.497070664490658,0.492929335509342,590.5804586095609,409.4203860550176,0.4094200402324119,0,0
45,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.765287775186591,0.22471222481340902,752.4601833264388,247.54066133813967,0.24754045224948792,0,0
45,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.750293105498168,0.23970689450183202,742.9967483092354,257.0040963553431,0.25700387927326973,0,0
45,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999718902152,2.8109784799834614e-07,999.7425179169136,0.2583267476649098,0.0002583265294656407,1,1
45,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.216523169881171,0.773476830118829,377.83849679725324,622.1623478673253,0.6221618223492719,0,0
45,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999997187157,2.8128429585549952e-09,999.9750034225879,0.025841241990633534,2.5841220163470197e-05,1,1
45,include,29,JPTP / PS.WEST.3,0,1.0,0.5,0.145979654469672,0.844020345530328,293.56722609060154,706.4336185739769,0.7064330218750262,0,0
46,include,1,RTTP/PTTP/pooled / LL.WEST.1/LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.41846011435565,0.57153988564435,540.1977463464036,459.8030983181749,0.4598027099391127,0,0
46,include,6,RTTP / PHID.2/PL.ALL.2,0,1.0,0.5,0.989999924663853,7.533614698740365e-08,999.8671105233252,0.1337341412532851,0.00013373402829288845,1,1
46,include,7,RTTP / PS.2,1,354.5,0.4962,0.53334892042438,0.45665107957562,612.784640971267,387.2162036933115,0.3872158766257763,0,0
46,include,10,RTTP / PS.WEST.3,1,739.2,0.5121,0.607076706606442,0.382923293393558,656.8338276741001,343.1670169904784,0.3431667271296994,0,0
46,include,13,PTTP/pooled / PHID.2/PL.ALL.2,0,1.0,0.5,0.952586963388332,0.03741303661166795,904.7593157104909,95.24152895408758,0.09524144850700962,0,0
46,include,14,PTTP/pooled / PS.2,1,354.5,0.4962,0.504799095939281,0.48520090406071903,595.353317972931,404.6475266916475,0.4046471849005036,0,0
46,include,17,PTTP/pooled / PS.WEST.3,1,739.2,0.5121,0.887669988370904,0.10233001162909594,839.4428530830648,160.55799158151365,0.16055785596397992,0,0
46,include,18,PTTP/pooled / PS.EAST.3,1,231.2,0.5282,0.989999992760113,7.239887023224867e-09,999.959386842302,0.041457822276470324,4.1457787258545924e-05,1,1
46,include,19,JPTP / LL.WEST.1,0,1.0,0.5,0.989999993416825,6.583175005125952e-09,999.9613118005789,0.03953286399962508,3.9532830607643375e-05,1,1
46,include,20,JPTP / LL.EAST.1/LL.ALL.2/LL.OS.2/LL.ARCH.3/LL.WEST.3/LL.EAST.3/LL.OS.3/LL.ALL.5,0,1.0,0.5,0.345475184374178,0.644524815625822,488.96477637467734,511.03606828990115,0.5110356366362006,0,0
46,include,23,JPTP / PS.JP.1/PL.JP.1,0,1.0,0.5,0.989999998731988,1.268012028710075e-09,999.9834945519277,0.017350112650774463,1.7350097995761254e-05,1,1
